OBJECTID,Location,Year,Count,Annual mean NO2 concentration μg/m3,Original Site ID,Site type,Historical annual data,Current,Year option,Site ID,x,y
105,Wells Rd-CAZ-Lamppost by Red Lion Carpets,2023,12,25.3,648,single,"2021: 29, 2022: 29.2, 2023: 25.3",Yes,Current sites,648,-285393.268199999,6697587.9081
106,Merchants Rd-CAZ-Lamppost by house,2023,11,22.9,647,single,"2021: 34.3, 2022: 30.9, 2023: 22.9",Yes,Current sites,647,-291477.222100001,6701095.3883
107,Cheltenham Rd-CAZ-Post by Papa Johns,2023,12,31.9,646,single,"2021: 31.7, 2022: 31.7, 2023: 31.9",Yes,Current sites,646,-288442.309,6704376.9189
108,Gloucester Rd-CAZ-Lamppost opp Baths,2023,11,28.3,645,single,"2021: 30.3, 2022: 28.9, 2023: 28.3",Yes,Current sites,645,-288456.311299998,6705713.7399
109,Barton Hill Academy,2024,,,711,single,,Yes,Current sites,711,-285472.1679,6702009.8728
110,Ashley Down Rd-CAZ-Lamppost,2023,11,28.2,644,single,"2021: 31.8, 2022: 31.7, 2023: 28.2",Yes,Current sites,644,-287423.7106,6705469.7603
111,Sussex Place-CAZ-Lamppost,2023,11,28.8,643,single,"2021: 39.7, 2022: 35.6, 2023: 28.8",Yes,Current sites,643,-287188.817600001,6704345.2103
112,Ashley Road-CAZ-Lamppost opp Drumd Rd,2023,11,24.9,642,single,"2021: 28.9, 2022: 24.6, 2023: 24.9",Yes,Current sites,642,-288052.596900001,6703943.0283
113,Stokes Croft-CAZ-Lamppost,2023,11,36.8,641,single,"2021: 39.7, 2022: 38.1, 2023: 36.8",Yes,Current sites,641,-288310.269499999,6703703.1545
114,Lamb Street-CAZ-One way sign by Church,2023,12,23.6,640,single,"2021: 28.1, 2022: 27.1, 2023: 23.6",Yes,Current sites,640,-287215.1611,6702606.6246
115,Victoria St-CAZ-Lamppost opp Mitchell Lane,2023,11,29.6,639,single,"2021: 27, 2022: 29.5, 2023: 29.6",Yes,Current sites,639,-287965.792399999,6701500.2645
116,A4044 Roundabout-CAZ-Lamppost,2023,11,44.8,638,single,"2021: 43.8, 2022: 42.4, 2023: 44.8",Yes,Current sites,638,-287683.952500001,6702321.7541
117,Bath Rd-CAZ-Lamppost by Kings Road,2023,11,17.1,637,single,"2021: 21.7, 2022: 24.2, 2023: 17.1",Yes,Current sites,637,-284926.140700001,6699526.2676
118,Bath Rd-CAZ-Lamppost by Bus Lane,2023,12,22.1,636,single,"2021: 26.2, 2022: 25.5, 2023: 22.1",Yes,Current sites,636,-286959.377999999,6700229.848
119,York Rd-CAZ-Sign after bridge,2023,11,19.9,635,single,"2021: 25.3, 2022: 23.8, 2023: 19.9",Yes,Current sites,635,-288296.749299999,6700418.2679
120,Bedminster Parade-CAZ-Lamppost by William Hill,2023,11,28.1,634,single,"2021: 34.6, 2022: 30.1, 2023: 28.1",Yes,Current sites,634,-288828.8671,6700059.0498
121,West St-CAZ-Lamppost opp Jamiesons,2023,11,31.4,633,single,"2021: 36.5, 2022: 34.6, 2023: 31.4",Yes,Current sites,633,-289712.023200002,6699342.0691
122,West St-CAZ-Lamppost by Argus Rd,2023,12,22.6,632,single,"2021: 23.4, 2022: 24.6, 2023: 22.6",Yes,Current sites,632,-289939.5634,6698961.2598
123,Bedminster Down Rd-CAZ-Roadsign by Winterstoke,2023,12,22.6,631,single,"2021: 24.8, 2022: 25.9, 2023: 22.6",Yes,Current sites,631,-290485.089499999,6698309.6714
124,Bedminster Down Rd-CAZ-Lamppost by billboard,2023,12,26.7,630,single,"2021: 30.3, 2022: 35.5, 2023: 26.7",Yes,Current sites,630,-290795.5999,6697905.6953
125,Lower Ashley Rd-CAZ-Lamppost opp London Rd,2023,11,34.6,629,single,"2021: 38.9, 2022: 34.8, 2023: 34.6",Yes,Current sites,629,-286997.222100001,6704232.65
126,Lower Ashley Rd-CAZ-Lamppost by Geo Jones,2023,10,29.5,628,single,"2021: 35.9, 2022: 33.2, 2023: 29.5",Yes,Current sites,628,-287056.576900002,6704240.2129
127,Parson St-CAZ-Lamppost by Station,2023,10,27.9,627,single,"2021: 34, 2022: 33.3, 2023: 27.9",Yes,Current sites,627,-290324.934999999,6698307.799
128,Bedminster Rd-CAZ-Post,2023,11,38.7,626,single,"2021: 43, 2022: 43.3, 2023: 38.7",Yes,Current sites,626,-290581.781199999,6697997.3957
129,Bedminster Rd-CAZ-Lamppost by Van Sales,2023,12,37.6,625,single,"2021: 45.4, 2022: 44.7, 2023: 37.6",Yes,Current sites,625,-290302.202,6698076.7967
130,Bedminster Rd-CAZ-Post opp Van Sales,2023,12,37.6,624,single,"2021: 49.7, 2022: 48.4, 2023: 37.6",Yes,Current sites,624,-290276.382300001,6698052.9301
131,Bedminster Rd-CAZ-Lamppost by school,2023,12,25.6,623,single,"2021: 30.6, 2022: 28.4, 2023: 25.6",Yes,Current sites,623,-289955.8312,6698212.9361
132,Bedminster Rd-CAZ-Lamppost opp school,2023,12,29.7,622,single,"2021: 33.7, 2022: 34.3, 2023: 29.7",Yes,Current sites,622,-289995.929299999,6698220.6305
133,Gloucester Rd-CAZ-Lamppost by bus stop,2023,7,26.5,621,single,"2021: 24.9, 2022: 25.4, 2023: 26.5",Yes,Current sites,621,-288108.435699999,6706905.7816
134,Cheltenham Rd-CAZ-Lamppost by Bite,2023,10,35.2,619,single,"2021: 34.7, 2022: 38.2, 2023: 35.2",Yes,Current sites,619,-288304.0966,6703931.3564
135,Cheltenham Rd-CAZ-Sign opp Tesco,2023,8,30.8,618,single,"2021: 33.8, 2022: 31.5, 2023: 30.8",Yes,Current sites,618,-288357.468800001,6703991.9802
136,Houlton St-CAZ-30mph sign,2023,10,22.4,617,single,"2021: 28.4, 2022: 25.3, 2023: 22.4",Yes,Current sites,617,-287388.388599999,6703035.787
137,Newfoundland Way-CAZ-Road sign,2023,12,33.5,616,single,"2021: 44, 2022: 42.5, 2023: 33.5",Yes,Current sites,616,-287292.301800001,6703245.4068
138,Newfoundland Way-CAZ-Lamppost by petrol station,2023,12,38.4,615,single,"2021: 53, 2022: 49.4, 2023: 38.4",Yes,Current sites,615,-287432.931600001,6703197.6941
139,Temple Way-CAZ-Sign by Champ Square,2023,12,24.7,614,single,"2021: 28.4, 2022: 29.4, 2023: 24.7",Yes,Current sites,614,-287658.048,6702691.4434
140,Newfoundland St-CAZ-Lamppost by crossing,2023,12,33.3,613,single,"2021: 40.6, 2022: 42, 2023: 33.3",Yes,Current sites,613,-287980.782900002,6702978.022
141,Newfoundland St-CAZ-Lamppost by layby,2023,12,25.1,612,single,"2021: 29.9, 2022: 30.9, 2023: 25.1",Yes,Current sites,612,-288157.063099999,6702981.42
142,Winterstoke Road-CAZ-Lamppost,2023,12,16.5,611,single,"2021: 19.5, 2022: 20.1, 2023: 16.5",Yes,Current sites,611,-290973.335999999,6698480.575
143,Wells Road-CAZ-Lamppost,2023,12,25.6,610,single,"2021: 32.3, 2022: 32.4, 2023: 25.6",Yes,Current sites,610,-286912.4683,6699764.5296
144,Bath Road-CAZ-Lamppost or sign,2023,12,25.2,609,single,"2021: 30.2, 2022: 30.4, 2023: 25.2",Yes,Current sites,609,-287283.231199998,6700673.741
145,Temple Gate-CAZ-Lamppost,2023,7,31.9,608,single,"2021: 39.4, 2022: 38.4, 2023: 31.9",Yes,Current sites,608,-287568.951400001,6700950.9215
146,Victoria Street-CAZ-No entry sign,2023,11,24.4,606,single,"2021: 25.5, 2022: 25.7, 2023: 24.4",Yes,Current sites,606,-288278.734000001,6701769.1984
147,Rupert St-CAZ-Post by Courtrooms,2023,6,23.6,605,single,"2021: 32.4, 2022: 30.2, 2023: 23.6",Yes,Current sites,605,-288934.648499999,6702444.9656
148,Lewins Mead-CAZ-Post by PMT,2023,9,39,604,single,"2021: 43, 2022: 43.1, 2023: 39",Yes,Current sites,604,-288777.534200002,6702630.9893
149,Lewins Mead-CAZ-Post by Evans Cycles,2023,12,34.5,603,single,"2021: 39.6, 2022: 41.9, 2023: 34.5",Yes,Current sites,603,-288857.355500001,6702594.9962
150,Nags Head Hill,2024,,,710,single,,Yes,Current sites,710,-281192.965500001,6702032.0999
151,Air Balloon Hill Primary School,2024,,,709,single,,Yes,Current sites,709,-281701.6917,6702813.9437
152,Whiteway Road junction with A420,2024,,,708,single,,Yes,Current sites,708,-282269.571400002,6703344.7754
153,Anchor Road-CAZ-Lamppost,2023,8,33.9,602,single,"2021: 38, 2022: 42.7, 2023: 33.9",Yes,Current sites,602,-289326.092,6701524.5373
154,College Green-CAZ-Lamppost opp Denmark St,2023,12,25.4,601,single,"2021: 29.4, 2022: 30.8, 2023: 25.4",Yes,Current sites,601,-289177.626200002,6701785.9726
155,Park St-CAZ-Lamppost by City Hall,2023,10,22,600,single,"2021: 23.9, 2022: 23.9, 2023: 22",Yes,Current sites,600,-289564.222800002,6701847.0461
156,Park St-CAZ-Lamppost by bike stands,2023,9,28.9,599,single,"2021: 33.3, 2022: 31, 2023: 28.9",Yes,Current sites,599,-289867.298300002,6702270.2264
157,Queens Road-CAZ-Lamppost by UoB,2023,9,21.3,598,single,"2021: 26.9, 2022: 26.8, 2023: 21.3",Yes,Current sites,598,-289986.636300001,6702364.0154
158,Park Row-CAZ-Post by house,2023,12,21.7,597,single,"2021: 32.7, 2022: 33, 2023: 21.7",Yes,Current sites,597,-289437.957800001,6702275.3778
159,Park Row-CAZ-Lamppost by museum,2023,9,25.4,596,single,"2021: 30, 2022: 31.2, 2023: 25.4",Yes,Current sites,596,-289393.047400001,6702269.3217
160,Lower Park Row-CAZ-Post after OTR,2023,7,23,595,single,"2021: 32.2, 2022: 30.6, 2023: 23",Yes,Current sites,595,-289267.4936,6702394.0472
161,Lower Park Row-CAZ-Post by Art shop,2023,9,26.6,594,single,"2021: 34.1, 2022: 34.1, 2023: 26.6",Yes,Current sites,594,-289219.915399998,6702453.8755
162,Upper Maudlin St-CAZ-Post by BRI,2023,5,24.8,593,single,"2021: 35.2, 2022: 36.3, 2023: 24.8",Yes,Current sites,593,-289109.284200002,6702641.1309
163,Upper Maudlin St-CAZ-Crossing by BRI,2023,11,28.8,592,single,"2021: 39.6, 2022: 38.6, 2023: 28.8",Yes,Current sites,592,-289026.742400002,6702736.5889
164,Marlborough St-CAZ-Post,2023,12,25.1,591,single,"2021: 34.9, 2022: 33.1, 2023: 25.1",Yes,Current sites,591,-288799.789099999,6703005.1237
165,Marlborough St-CAZ-Post by bollards,2023,12,31,590,single,"2021: 42.3, 2022: 40.7, 2023: 31",Yes,Current sites,590,-288825.607099999,6703027.4048
166,Marlborough St-CAZ-On sign leg,2023,12,21.8,589,single,"2021: 26.5, 2022: 27.2, 2023: 21.8",Yes,Current sites,589,-288729.693,6703055.4977
167,Baldwin St-CAZ-Drainpipe on building,2023,11,29.2,588,single,"2021: 26.5, 2022: 31.5, 2023: 29.2",Yes,Current sites,588,-288896.343899999,6701870.1958
168,Baldwin St-CAZ-Lamppost by Yelland House,2023,12,28.5,587,single,"2021: 26.5, 2022: 30.9, 2023: 28.5",Yes,Current sites,587,-288795.769499999,6701914.3869
169,Park St-CAZ-Lamppost by Agora,2023,12,32.6,586,single,"2021: 38.6, 2022: 41.8, 2023: 32.6",Yes,Current sites,586,-289769.7854,6702102.3631
170,Park St-CAZ-Lamppost by Guild,2023,11,24.7,585,single,"2021: 30.5, 2022: 32.1, 2023: 24.7",Yes,Current sites,585,-289775.014800001,6702153.72380001
171,Rupert St-CAZ-Post outside Fusion Tower,2023,10,30.8,584,single,"2021: 33, 2022: 34.3, 2023: 30.8",Yes,Current sites,584,-288847.1701,6702524.3953
172,Rupert St-CAZ-Post outside police station,2023,9,39.1,583,single,"2021: 42.3, 2022: 37.9, 2023: 39.1",Yes,Current sites,583,-288692.594099998,6702628.4681
173,Rupert St-CAZ-Post outside fire station,2023,8,39.2,582,single,"2021: 50, 2022: 43.7, 2023: 39.2",Yes,Current sites,582,-288655.6538,6702617.5234
174,Marlborough St-CAZ-Lamppost by coach station,2023,11,30.4,581,single,"2021: 40.8, 2022: 39.1, 2023: 30.4",Yes,Current sites,581,-288634.745299999,6703004.8607
175,Marlborough St-CAZ-Lamppost opposite hosp,2023,8,33.8,580,single,"2021: 47.9, 2022: 41.8, 2023: 33.8",Yes,Current sites,580,-288880.891399998,6702928.9551
176,Church Road-CAZ-Lamppost,2023,12,27.2,579,single,"2021: 35.4, 2022: 32.2, 2023: 27.2",Yes,Current sites,579,-283374.6976,6703061.9028
177,Church Road-CAZ-Outside Gurdwara,2023,11,27.5,578,single,"2021: 33, 2022: 31.1, 2023: 27.5",Yes,Current sites,578,-283853.393399999,6703006.9201
178,High St lamp post outside Wards solicitors,2023,11,35.3,577,single,"2020: 30.5, 2021: 27.8, 2022: 31.1, 2023: 35.3",Yes,Current sites,577,-288583.805399999,6702052.6511
179,"Baldwin Street lamp post by cycle way, opp St Stephens St",2023,12,27.9,576,single,"2020: 23.9, 2021: 26.8, 2022: 29.8, 2023: 27.9",Yes,Current sites,576,-288811.504000001,6701878.9196
180,Baldwin Street traffic light outside domino's,2023,11,33,575,single,"2020: 30.9, 2021: 29.6, 2022: 31.5, 2023: 33",Yes,Current sites,575,-288983.0066,6701888.7636
181,"Whiteladies road, on loading sign next to Redland library",2023,11,25.8,574,single,"2020: 27.3, 2021: 28.9, 2022: 29.6, 2023: 25.8",Yes,Current sites,574,-290614.283500001,6704040.8777
182,Muller road junction with Downend road traffic light to the south of the junction.,2023,11,28.4,571,single,"2019: 42.8, 2020: 31.3, 2021: 33.1, 2022: 32.3, 2023: 28.4",Yes,Current sites,571,-287164.669199999,6707575.5366
183,Muller road junction with Downend road lampost north of the junction.,2023,10,26.2,570,single,"2019: 33.1, 2020: 28.4, 2021: 28.2, 2022: 29.6, 2023: 26.2",Yes,Current sites,570,-287166.6272,6707620.5272
184,Lampost on North corner of Draycott road junction with Muller road.,2023,11,21.3,569,single,"2019: 31.4, 2020: 22.8, 2021: 24.1, 2022: 24.1, 2023: 21.3",Yes,Current sites,569,-287150.5966,6707214.0007
185,Traffic light on the corner of Shaldon road,2023,9,28.2,568,single,"2019: 36.2, 2020: 29, 2021: 32.9, 2022: 32.2, 2023: 28.2",Yes,Current sites,568,-286627.6785,6706564.0045
186,Muller road/ Glenfrome road junction north,2023,10,35.3,567,single,"2019: 44, 2020: 41.3, 2021: 44.8, 2022: 43.2, 2023: 35.3",Yes,Current sites,567,-285740.654199999,6705873.4727
187,A4018 Lamp post by layby before roundabout for Crow Ln/ Knole Ln,2023,11,22.7,565,single,"2019: 31.4, 2020: 24.5, 2021: 26.3, 2022: 24.4, 2023: 22.7",Yes,Current sites,565,-291402.804699998,6711865.7445
188,Except local buses sign Blackmoors Lane,2023,11,20.4,559,single,"2019: 29, 2020: 19.8, 2021: 24.5, 2022: 24.2, 2023: 20.4",Yes,Current sites,559,-292489.546799999,6699769.8294
189,South Eastern stair access Plimsoll Bridge,2023,12,23.9,556,single,"2019: 37, 2020: 31.7, 2021: 35, 2022: 31.8, 2023: 23.9",Yes,Current sites,556,-291951.649999999,6700935.5617
190,420 Hotwell Road A4,2023,12,19.3,555,single,"2019: 32, 2020: 26.5, 2021: 28, 2022: 28, 2023: 19.3",Yes,Current sites,555,-292192.642700002,6701392.8728
191,Cathedral School,2023,9,24.7,550,single,"2018: 36.9, 2019: 35.1, 2020: 21.1, 2021: 29.1, 2022: 29.4, 2023: 24.7",Yes,Current sites,550,-289511.349100001,6701453.9444
192,Ashton park school,2023,12,17.2,545,single,"2018: 34.9, 2019: 28.6, 2020: 22, 2021: 24.3, 2022: 23.3, 2023: 17.2",Yes,Current sites,545,-292657.329500001,6699537.1417
193,Dalby avenue church lane,2023,10,26.6,539,single,"2018: 43.3, 2019: 35.6, 2020: 27.4, 2021: 30.9, 2022: 23.8, 2023: 26.6",Yes,Current sites,539,-289101.435899999,6699494.8127
194,Dalby avenue,2023,12,19.5,538,single,"2018: 33.7, 2019: 26.6, 2020: 20.4, 2021: 22.5, 2022: 21.3, 2023: 19.5",Yes,Current sites,538,-288971.230099998,6699635.5737
195,Summer hill a420,2023,12,24.8,525,single,"2018: 43.5, 2019: 35.3, 2020: 24.1, 2021: 28.5, 2022: 29.8, 2023: 24.8",Yes,Current sites,525,-282952.9329,6703230.5039
196,Montpelier High School,2023,11,37.3,512,single,"2018: 47.6, 2019: 40.6, 2020: 30.7, 2021: 36.1, 2022: 36.2, 2023: 37.3",Yes,Current sites,512,-288456.796700001,6704384.8355
197,20 Ashley Road,2023,12,24.8,497,single,"2014: 49.3, 2015: 41.8, 2016: 43.2, 2017: 42.4, 2018: 38, 2019: 29.1, 2020: 24.6, 2021: 27.1, 2022: 24.7, 2023: 24.8",Yes,Current sites,497,-288065.119600002,6703905.9727
198,385 Church Road Redfield,2023,11,22.9,496,single,"2014: 42, 2015: 39.3, 2016: 41.1, 2017: 41.1, 2018: 39.2, 2019: 33, 2020: 25, 2021: 25.9, 2022: 26.7, 2023: 22.9",Yes,Current sites,496,-283206.8928,6703120.9848
199,Rodney Road junction with Whiteway Road,2024,,,707,single,,Yes,Current sites,707,-281405.9432,6704014.5954
200,Speedwell Road_near Wackum Inn,2024,,,706,single,,Yes,Current sites,706,-282968.977899998,6704099.5629
201,Counterslip-CAZ-Drainpipe on building,2023,12,23.3,607,single,"2021: 27.8, 2022: 28.4, 2023: 23.3",Yes,Current sites,607,-288184.514400002,6701806.905
202,Bedminster Down Rd junction with Winterstoke Close_CAZ,2024,,,704,single,,Yes,Current sites,704,-290492.975900002,6698295.1557
203,Sussex Place_No loading signpost,2024,,,703,single,,Yes,Current sites,703,-287169.270399999,6704305.1958
204,Lamb Street_CAZ signpost by George Jones Park,2024,,,702,single,,Yes,Current sites,702,-287150.194899999,6702698.7102
205,Blackboy Hill_Traffic light on pedestrian crossing,2024,,,701,single,,Yes,Current sites,701,-290988.305199999,6704688.4948
206,Marlborough Street - co - located,2023,35,26.1,"673_1, 673_2, 673_3",triplicate,,Yes,Current sites,673,-288922.445,6702915.7636
207,Lamppost opposite BRI CAZ,2023,19,24.7,"561_1, 561_2",duplicate,,Yes,Current sites,561,-288985.372699998,6702772.27
208,Three Lamps,2022,12,38.4,4,single,"2010: 62.3, 2011: 59.8, 2012: 58.4, 2013: 60.6, 2014: 55.8, 2015: 53.3, 2016: 55.2, 2017: 52.7, 2018: 53.5, 2019: 41, 2020: 36.8, 2021: 38.9, 2022: 38.4, 2023: 29.3",Yes,2022,4,-287018.791299999,6700248.6473
209,Whitefriars,2022,12,35.3,11,single,"2010: 60.8, 2011: 56.1, 2012: 53.2, 2013: 56.3, 2014: 48.8, 2015: 51.4, 2016: 51.7, 2017: 49.2, 2018: 48.1, 2019: 41.1, 2020: 31.1, 2021: 35, 2022: 35.3, 2023: 29.6",Yes,2022,11,-288783.9428,6702630.9371
210,Red Lion Knowle,2022,12,30.3,14,single,"2010: 47.9, 2011: 44.1, 2012: 43.2, 2013: 42.2, 2014: 40.4, 2015: 40.1, 2016: 42.3, 2017: 41.1, 2018: 47.6, 2019: 38.7, 2020: 32.4, 2021: 32.7, 2022: 30.3, 2023: 27",Yes,2022,14,-285439.279399999,6697740.0722
211,York Road,2022,10,33.6,125,single,"2010: 72.8, 2011: 66.5, 2012: 63, 2013: 59.6, 2014: 53.3, 2015: 52.9, 2016: 52.9, 2017: 56, 2018: 50.3, 2019: 45.2, 2020: 35.6, 2021: 35.8, 2022: 33.6, 2023: 24.3",Yes,2022,125,-288123.190699998,6700347.4006
212,Lamppost   16 Ashley Road St. Pauls,2022,12,41,295,single,"2010: 58.8, 2011: 60.7, 2012: 57.8, 2013: 57.2, 2014: 58.6, 2015: 63.3, 2016: 55.7, 2017: 65.1, 2018: 59.6, 2019: 48.1, 2020: 37.2, 2021: 44.5, 2022: 41, 2023: 34",Yes,2022,295,-287033.8891,6704208.2574
213,Lamb Street façade,2022,12,29,371,single,"2010: 57.9, 2011: 47.5, 2012: 47.5, 2013: 46.9, 2014: 42.8, 2015: 44.8, 2016: 42.7, 2017: 44.7, 2018: 42.2, 2019: 34.1, 2020: 25.8, 2021: 29.4, 2022: 29, 2023: 25.5",Yes,2022,371,-287182.1998,6702693.6362
214,Junction 3 Millpond Street,2022,9,36.8,487,single,"2013: 55.6, 2014: 47.4, 2015: 46.2, 2016: 45.7, 2017: 44.5, 2018: 41.9, 2019: 35.1, 2020: 27.7, 2021: 29.6, 2022: 36.8, 2023: 27.8",Yes,2022,487,-286505.223900001,6704231.7112
215,On 1 way sign at bottom of Wellington Hill,2022,12,27.5,492,single,"2015: 37.6, 2016: 40.3, 2017: 36.8, 2018: 34.8, 2019: 31.3, 2020: 25.2, 2021: 26.4, 2022: 27.5, 2023: 25.6",Yes,2022,492,-287813.501499999,6707917.5566
216,No 67 Filton Avenue on wall facing Muller Rd,2022,12,31.2,493,single,"2015: 36.2, 2016: 41.5, 2017: 41.9, 2018: 41.8, 2019: 37, 2020: 29.5, 2021: 31.8, 2022: 31.2, 2023: 27.4",Yes,2022,493,-287443.2234,6708131.093
217,20 Ashley Road,2022,12,24.7,497,single,"2014: 49.3, 2015: 41.8, 2016: 43.2, 2017: 42.4, 2018: 38, 2019: 29.1, 2020: 24.6, 2021: 27.1, 2022: 24.7, 2023: 24.8",Yes,2022,497,-288065.119600002,6703905.9727
218,Dalby avenue,2022,5,21.3,538,single,"2018: 33.7, 2019: 26.6, 2020: 20.4, 2021: 22.5, 2022: 21.3, 2023: 19.5",Yes,2022,538,-288971.230099998,6699635.5737
219,Muller road junction with Downend road lampost north of the junction.,2022,12,29.6,570,single,"2019: 33.1, 2020: 28.4, 2021: 28.2, 2022: 29.6, 2023: 26.2",Yes,2022,570,-287166.6272,6707620.5272
220,Rupert St-CAZ-Post outside fire station,2022,9,43.7,582,single,"2021: 50, 2022: 43.7, 2023: 39.2",Yes,2022,582,-288655.6538,6702617.5234
221,Rupert St-CAZ-Post outside Fusion Tower,2022,11,34.3,584,single,"2021: 33, 2022: 34.3, 2023: 30.8",Yes,2022,584,-288847.1701,6702524.3953
222,Lower Park Row-CAZ-Post after OTR,2022,6,30.6,595,single,"2021: 32.2, 2022: 30.6, 2023: 23",Yes,2022,595,-289267.4936,6702394.0472
223,College Green-CAZ-Lamppost opp Denmark St,2022,12,30.8,601,single,"2021: 29.4, 2022: 30.8, 2023: 25.4",Yes,2022,601,-289177.626200002,6701785.9726
224,Lewins Mead-CAZ-Post by Evans Cycles,2022,11,41.9,603,single,"2021: 39.6, 2022: 41.9, 2023: 34.5",Yes,2022,603,-288857.355500001,6702594.9962
225,Newfoundland St-CAZ-Lamppost by layby,2022,12,30.9,612,single,"2021: 29.9, 2022: 30.9, 2023: 25.1",Yes,2022,612,-288157.063099999,6702981.42
226,Gloucester Rd-CAZ-Lamppost by bus stop,2022,9,25.4,621,single,"2021: 24.9, 2022: 25.4, 2023: 26.5",Yes,2022,621,-288108.435699999,6706905.7816
227,Bedminster Rd-CAZ-Post opp Van Sales,2022,9,48.4,624,single,"2021: 49.7, 2022: 48.4, 2023: 37.6",Yes,2022,624,-290276.382300001,6698052.9301
228,West St-CAZ-Lamppost by Argus Rd,2022,11,24.6,632,single,"2021: 23.4, 2022: 24.6, 2023: 22.6",Yes,2022,632,-289939.5634,6698961.2598
229,York Rd-CAZ-Sign after bridge,2022,12,23.8,635,single,"2021: 25.3, 2022: 23.8, 2023: 19.9",Yes,2022,635,-288296.749299999,6700418.2679
230,Victoria St-CAZ-Lamppost opp Mitchell Lane,2022,12,29.5,639,single,"2021: 27, 2022: 29.5, 2023: 29.6",Yes,2022,639,-287965.792399999,6701500.2645
231,Linden Rd-CAZ-Lamppost by house,2022,12,20.7,662,single,"2021: 21.2, 2022: 20.7, 2023: 19.1",Yes,2022,662,-290329.736299999,6706444.0066
232,Upper Maudlin St-CAZ-Lamppost by BRI,2022,12,31.3,666,single,"2021: 32.8, 2022: 31.3, 2023: 25.4",Yes,2022,666,-289052.599199999,6702763.6877
233,Troopers Hill Opposite No 30,2022,9,15.2,674,single,"2022: 15.2, 2023: 14.2",Yes,2022,674,-281822.636999998,6702480.5331
234,Netham Lock Junction,2022,10,26.4,675,single,"2022: 26.4, 2023: 23.7",Yes,2022,675,-284287.2775,6701680.0051
235,Victoria Avenue Opposite No 90,2022,8,17.7,678,single,"2022: 17.7, 2023: 15.6",Yes,2022,678,-284832.3222,6702567.3842
236,Church Road Miss Millies,2022,12,26.7,682,single,"2022: 26.7, 2023: 22.9",Yes,2022,682,-284706.295200001,6702852.6859
237,Muller Rd-CAZ-Lamppost,2022,12,25.1,659,single,"2021: 26.5, 2022: 25.1, 2023: 22.3",Yes,2022,659,-287288.600000001,6708042.3065
238,Church Rd-CAZ-Post by Barwaaqo Cafe,2022,9,33.9,651,single,"2021: 35.2, 2022: 33.9, 2023: 26.6",Yes,2022,651,-285378.155400001,6702706.1706
239,Bedminster Down Rd-CAZ-Lamppost by billboard,2022,10,35.5,630,single,"2021: 30.3, 2022: 35.5, 2023: 26.7",Yes,2022,630,-290795.5999,6697905.6953
240,Bedminster Rd-CAZ-Post,2022,11,43.3,626,single,"2021: 43, 2022: 43.3, 2023: 38.7",Yes,2022,626,-290581.781199999,6697997.3957
241,Park St-CAZ-Lamppost by bike stands,2022,9,31,599,single,"2021: 33.3, 2022: 31, 2023: 28.9",Yes,2022,599,-289867.298300002,6702270.2264
242,Park Row-CAZ-Post by house,2022,8,33,597,single,"2021: 32.7, 2022: 33, 2023: 21.7",Yes,2022,597,-289437.957800001,6702275.3778
243,Upper Maudlin St-CAZ-Crossing by BRI,2022,12,38.6,592,single,"2021: 39.6, 2022: 38.6, 2023: 28.8",Yes,2022,592,-289026.742400002,6702736.5889
244,Marlborough St-CAZ-Post,2022,12,33.1,591,single,"2021: 34.9, 2022: 33.1, 2023: 25.1",Yes,2022,591,-288799.789099999,6703005.1237
245,Baldwin St-CAZ-Lamppost by Yelland House,2022,11,30.9,587,single,"2021: 26.5, 2022: 30.9, 2023: 28.5",Yes,2022,587,-288795.769499999,6701914.3869
246,Dalby avenue church lane,2022,12,23.8,539,single,"2018: 43.3, 2019: 35.6, 2020: 27.4, 2021: 30.9, 2022: 23.8, 2023: 26.6",Yes,2022,539,-289101.435899999,6699494.8127
247,Fishponds Road,2022,36,24,464,single,"2010: 42.2, 2011: 39.2, 2012: 38, 2013: 35.7, 2014: 36, 2015: 34.9, 2016: 36.9, 2017: 36.8, 2018: 34.4, 2019: 29.7, 2020: 24.2, 2021: 23.7, 2022: 24, 2023: 20.8",Yes,2022,464,-282219.059500001,6706296.9278
248,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2022,12,44.1,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2022,418,-290472.0394,6698280.8812
